Solvent Name,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR
PENTYLAMINE,5.214583333333334,5.214583333333334,0.855,0.855,0.5130177383287362,9.0,87.16600000000001,74.062,87.10479941599999,38,0,-0.007727719795186594,-0.3304735053776849,0.3304735053776849,0.007727719795186594,1.3333333333333333,2.0,2.1666666666666665,14.508605233211465,10.253035101185827,1.7488137833149788,-1.8617884649402765,1.8782318484323228,-1.9607642380512464,4.344792574471155,0.7271659215808984,1.6143308351592656,2.3390923149762908,12.0,4.82842712474619,4.405777393935816,4.405777393935816,2.914213562373095,2.6153550716504106,2.6153550716504106,1.49578191578136,1.49578191578136,0.8076775358252051,0.8076775358252051,0.3943375672974063,0.3943375672974063,-0.04,5.959999999999999,4.960000000000001,3.9600000000000004,39.538910182428694,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,12.965578028838586,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,26.186202068468653,6.544756405912575,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,6.544756405912575,19.26246486877803,0.0,0.0,6.923737199690624,5.733667477162185,0.0,0.0,0.0,0.0,5.214583333333334,0.0,0.0,3.7541666666666664,3.03125,0.0,1.0,6,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,4.926933333333333,0,1.1353,28.57939999999999
4-METHYLPYRIDINE,3.8455555555555554,3.8455555555555554,1.2592592592592595,1.2592592592592595,0.4719983679006756,8.714285714285714,93.12899999999999,86.073,93.057849224,36,0,0.02699300482342639,-0.2647166344741127,0.2647166344741127,0.02699300482342639,1.2857142857142858,1.8571428571428572,2.142857142857143,14.60038550895539,10.313064466871324,1.7246005824088828,-1.817684811170517,1.8827848424886646,-1.6813035392548241,5.051606335058975,1.2867071906833838,1.6856161633204378,3.0214653097240864,129.96566024533826,5.112884175122364,4.256614672258461,4.256614672258461,3.393846850117352,2.260414715350615,2.260414715350615,1.5245638646895838,1.5245638646895838,0.8469872147279689,0.8469872147279689,0.4264497467203111,0.4264497467203111,-0.8500000000000001,4.31260162601626,1.7349674800723753,0.9995769964301435,43.01599321484008,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,24.619922828310838,12.393687143226153,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,30.08987277184637,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,6.923737199690624,5.563451491696996,24.52642128014937,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,5.563451491696996,12.393687143226153,19.056471336613843,4.9839785209472085,0.0,0.0,0.0,3.8455555555555554,0.0,1.2592592592592595,0.0,3.9444444444444446,3.574074074074074,2.0433333333333334,0.0,0.16666666666666666,7,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1.0688890822350656,1,1.39002,28.973999999999993
"N,N-DIMETHYLFORMAMIDE",9.430555555555555,9.430555555555555,0.75,0.75,0.3902682398861675,6.8,73.095,66.03899999999999,73.052763844,30,0,0.2086847180796838,-0.35138679501082243,0.35138679501082243,0.2086847180796838,1.6,1.8,1.8,16.141264414836222,10.984730929981472,1.676590454284669,-1.9279522555013062,1.5164303698840307,-2.0562001471122726,5.448254175176544,-0.11544112959140373,1.3787834934861756,2.825749368745867,27.019550008653876,4.284457050376173,3.4328121551534467,3.4328121551534467,2.270055610029662,1.3883283411425928,1.3883283411425928,1.0690206303332261,1.0690206303332261,0.210818510677892,0.210818510677892,0.0,0.0,-0.53,4.469999999999999,1.7581844380403455,3.469999999999999,31.390491026869903,4.899909730850478,0.0,0.0,6.410095306116121,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,14.09534396535438,0.0,4.794537184071822,6.410095306116121,0.0,4.899909730850478,0.0,0.0,14.09534396535438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.405349002320982,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,20.310000000000002,0.0,4.794537184071822,0.0,0.0,0.0,6.410095306116121,4.899909730850478,14.09534396535438,0.0,0.0,0.0,0.0,0.0,10.875,0.0,0.0,0.0,0.0,0.75,0.0,3.375,0.6666666666666666,5,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1.5718168876080685,0,-0.2956000000000001,19.750999999999998
"2,4-DIMETHYLPYRIDINE",4.04,4.04,1.0879629629629632,1.0879629629629632,0.49138777691763613,9.25,107.15599999999999,98.08399999999999,107.073499288,42,0,0.03747854391934919,-0.26159205366330673,0.26159205366330673,0.03747854391934919,1.375,2.125,2.5,14.6442168116555,10.253691453788203,1.8152933830013378,-1.8951696587405253,1.9540115616569975,-1.779377514149541,5.12008576035642,1.1768990970111324,1.6423714487439025,3.077660437970554,159.89811391899892,5.983127663125442,5.179264403068835,5.179264403068835,3.7876937002347035,2.6811644246149124,2.6811644246149124,1.9745731904123045,1.9745731904123045,1.0521561445201004,1.0521561445201004,0.6872740394573615,0.6872740394573615,-0.8500000000000001,5.2898601398601395,1.94826211591866,1.0594030875809968,49.38093532923669,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,31.54366002800146,11.890771566461538,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,0.0,29.58695719508175,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,11.257379486545457,18.329577708536295,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,5.693927994848461,5.563451491696996,0.0,19.18694783976531,17.97408278909944,0.0,0.0,0.0,4.04,0.0,2.3634259259259265,0.0,4.048611111111111,1.824074074074074,4.057222222222222,0.0,0.2857142857142857,8,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1.2882542636247116,1,1.69844,33.71099999999999
ACETIC ACID,9.0,9.0,0.8333333333333333,-0.8333333333333333,0.42988288320012163,6.25,60.05200000000001,56.02,60.021129368000004,24,0,0.2996845531582142,-0.481433475172105,0.481433475172105,0.2996845531582142,2.0,2.0,2.0,16.36392906806316,10.854985217204096,1.6509951854331453,-1.5897739953032324,1.4156543939895587,-1.7770437432804953,5.624779759282926,-0.1339289924624054,0.8112781244591328,2.8030394876740514,23.019550008653873,3.5773502691896257,2.355461885963821,2.355461885963821,1.7320508075688772,0.9277309429819105,0.9277309429819105,0.5190180358994382,0.5190180358994382,0.0,0.0,0.0,0.0,-0.53,3.4699999999999998,0.8748582995951415,1.1560092559629747,24.059948994465934,5.106527394840706,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,37.3,5.969305287951849,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,9.0,7.416666666666666,0.0,-0.8333333333333333,0.0,0.0,1.0833333333333333,0.0,0.5,4,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.7589395748987852,0,0.09089999999999993,13.309800000000001
3-METHYLPYRIDINE,3.8842592592592595,3.8842592592592595,1.2106481481481484,1.2106481481481484,0.4719983679006756,8.714285714285714,93.12899999999998,86.073,93.057849224,36,0,0.029653003828134867,-0.264459387256486,0.264459387256486,0.029653003828134867,1.5714285714285714,2.4285714285714284,2.7142857142857144,14.604790039239406,10.32897016242831,1.726806360152544,-1.8165910408725823,1.8768411768405877,-1.6896574570504648,5.039518347495997,1.2695065637764364,1.6856161633204378,3.0214653097240864,129.96566024533826,5.112884175122364,4.256614672258461,4.256614672258461,3.393846850117352,2.260414715350615,2.260414715350615,1.5303755341263872,1.5303755341263872,0.8094199929348828,0.8094199929348828,0.4481391923352558,0.4481391923352558,-0.8500000000000001,4.31260162601626,1.7349674800723753,0.9995769964301435,43.01599321484008,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,18.55355575984923,12.393687143226153,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,30.089872771846366,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,6.923737199690624,5.563451491696996,24.52642128014937,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,5.563451491696996,6.196843571613076,25.25331490822692,4.9839785209472085,0.0,0.0,0.0,3.8842592592592595,0.0,1.2106481481481484,0.0,3.9467592592592595,3.6041666666666665,2.0208333333333335,0.0,0.16666666666666666,7,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1.0688890822350656,1,1.39002,28.973999999999993
PYRIDINE,3.7847222222222223,3.7847222222222223,1.75,1.75,0.4531479654842905,8.0,79.10199999999998,74.062,79.04219916,30,0,0.02672876829526118,-0.264736970888988,0.264736970888988,0.02672876829526118,0.8333333333333334,1.5,1.6666666666666667,14.597243061746529,10.51881465602454,1.5802944386426925,-1.6965670219787745,1.732473300656734,-1.5825292175016334,4.877321733390166,1.3309892913747265,1.719973094021975,3.000000000000001,71.96100505779535,4.242640687119286,3.333964941448087,3.333964941448087,3.0,1.8497311128276561,1.8497311128276561,1.024563864689584,1.024563864689584,0.5664874085517706,0.5664874085517706,0.31260202740993526,0.31260202740993526,-0.8500000000000001,3.3441747572815532,1.5525827127910268,0.5490008483363183,36.651051100443475,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,12.13273413692322,12.393687143226153,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.592788348610984,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.592788348610984,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,18.19910120538483,4.9839785209472085,0.0,0.0,0.0,3.7847222222222223,0.0,0.0,0.0,5.715277777777778,3.5,0.0,0.0,0.0,6,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0.8653513194512445,1,1.0816,24.236999999999995
5-NONANONE,10.960833333333333,10.960833333333333,0.4478703703703708,0.4478703703703708,0.5569438384242685,9.8,142.242,124.09799999999997,142.135765196,60,0,0.1324109690533248,-0.2997179119890417,0.2997179119890417,0.1324109690533248,1.0,1.4,1.7,16.13781222739311,10.092175792285381,1.9769800687816568,-1.956606876689818,2.017197650436483,-1.9555854097772247,5.776877878921645,-0.11879315542738499,1.9651140824073894,3.0863484262353005,72.03910001730776,7.819990956308912,7.150888977583149,7.150888977583149,4.808060412490447,4.3254444887915735,4.3254444887915735,2.74578191578136,2.74578191578136,1.6183377076050263,1.6183377076050263,0.87289095789068,0.87289095789068,-0.33,9.67,6.785340253748558,5.8003780964797915,63.82031004304618,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.689117645233267,12.841643245852019,12.841643245852019,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,52.372404136937305,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,38.524929737556064,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,10.960833333333333,0.0,0.0,0.4478703703703708,0.0,6.021652021919879,4.236310941043084,0.0,0.8888888888888888,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,6.561424025374855,0,2.935900000000001,44.057000000000016
2-METHYLPYRIDINE,3.979166666666667,3.979166666666667,1.0717592592592595,1.0717592592592595,0.4719983679006757,8.714285714285714,93.129,86.073,93.057849224,36,0,0.03721465273392041,-0.26161242494491843,0.26161242494491843,0.03721465273392041,1.4285714285714286,2.2857142857142856,2.5714285714285716,14.64112498545007,10.392074669986552,1.7288668024807867,-1.8176715852800305,1.8548292280629992,-1.7199880078000285,4.994177314720602,1.2017022850990404,1.6856161633204378,3.0214653097240864,129.96566024533826,5.112884175122364,4.256614672258461,4.256614672258461,3.393846850117352,2.2704808220919537,2.2704808220919537,1.4711188667183566,1.4711188667183566,0.8127753618486622,0.8127753618486622,0.4481391923352558,0.4481391923352558,-0.8500000000000001,4.31260162601626,1.7349674800723753,0.9995769964301435,43.01599321484009,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,19.056471336613843,11.890771566461538,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,30.089872771846366,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,6.923737199690624,5.693927994848461,24.395944776997908,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,5.693927994848461,0.0,6.196843571613076,25.122838405075452,4.9839785209472085,0.0,0.0,0.0,3.979166666666667,0.0,1.0717592592592595,0.0,5.856481481481482,1.787037037037037,1.9722222222222223,0.0,0.16666666666666666,7,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1.0688890822350656,1,1.39002,28.973999999999993
FORMAMIDE,8.583333333333334,8.583333333333334,0.25,0.25,0.35232551302052717,4.0,45.041,42.016999999999996,45.021463716,18,0,0.20403079255745618,-0.37226356988470927,0.37226356988470927,0.20403079255745618,2.0,2.0,2.0,16.135971397727364,11.50093462360935,1.1870048948365577,-1.3239203211314814,0.7984634540211213,-1.8220311562944729,5.416411214376494,-0.10645483920625425,0.9182958340544894,2.1874960973678963,7.5097750043269365,2.7071067811865475,1.5629488288431146,1.5629488288431146,1.4142135623730951,0.5690355937288494,0.5690355937288494,0.1360827634879544,0.1360827634879544,0.0,0.0,0.0,0.0,-0.53,2.4699999999999993,1.4699999999999982,1.4700000000000009,18.24066382488603,5.733667477162185,0.0,0.0,6.410095306116121,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,6.410095306116121,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.410095306116121,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,43.09,0.0,0.0,0.0,6.410095306116121,0.0,0.0,0.0,0.0,0.0,5.733667477162185,4.794537184071822,0.0,0.0,8.583333333333334,0.0,4.166666666666667,0.0,0.0,0.25,0.0,0.0,0.0,3,2,2,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1.2102999999999982,0,-0.8985000000000001,10.2514
2-HEPTANONE,10.318568594104308,10.318568594104308,0.3180092592592596,0.3180092592592596,0.5116862498477169,9.25,114.18799999999999,100.07599999999998,114.104465068,48,0,0.12933994886491917,-0.3000310235003908,0.3000310235003908,0.12933994886491917,1.375,2.0,2.375,16.137168949759776,10.152628481001415,1.8920578624058306,-1.902327524163034,1.9755852732576749,-1.8720736715298694,5.747909217884563,-0.11662494280366033,1.6646727945202302,2.822354554248032,62.43856189774725,6.405777393935816,5.736675415210053,5.736675415210053,3.770055610029662,3.2647843170117525,3.2647843170117525,2.159121884309159,2.159121884309159,1.1323921585058763,1.1323921585058763,0.6239454789453399,0.6239454789453399,-0.33,7.669999999999999,4.8199250374812594,5.670000000000001,51.09042581425295,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,39.53076089108528,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,12.841643245852019,12.841643245852019,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.0,10.318568594104308,0.0,0.0,0.3180092592592596,0.0,4.242592592592593,3.787496220710506,0.0,0.8571428571428571,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,4.621103129685157,0,2.1557000000000004,34.822999999999986
BENZALDEHYDE,10.006481481481481,10.006481481481481,0.7291666666666669,0.7291666666666669,0.4956362681365689,8.5,106.12399999999997,100.07599999999998,106.041864812,40,0,0.14954802883036308,-0.2978964116504968,0.2978964116504968,0.14954802883036308,1.125,1.75,2.125,16.128918620598032,10.236032132295671,1.7947307206774124,-1.814861063410933,1.9099593255102678,-1.7250862341623157,5.7375750026284,0.11183469450156037,1.9034911933164034,2.9910469146846217,162.65300142116237,5.819990956308912,4.3723499056016175,4.3723499056016175,3.931851652578137,2.4350609975132884,2.4350609975132884,1.5285347327207177,1.5285347327207177,0.9356552548998028,0.9356552548998028,0.5316063389306863,0.5316063389306863,-1.11,5.035137880986937,2.262450086021194,0.936277398677246,47.95786733393734,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,0.0,5.563451491696996,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,0.0,0.0,10.357988675768818,30.33183534230805,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,11.849612014826551,0.0,12.13273413692322,18.19910120538483,0.0,0.0,0.0,0.0,10.006481481481481,0.0,0.7291666666666669,0.0,9.097685185185185,0.8333333333333333,0.0,0.0,0.0,8,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1.4239685164959337,1,1.4990999999999999,31.829499999999996
BUTANONITRILE,7.81625,7.81625,0.6944444444444444,0.6944444444444444,0.4550698799274725,6.4,69.107,62.050999999999995,69.057849224,28,0,0.0621137429049083,-0.1983475739310898,0.1983475739310898,0.0621137429049083,1.8,2.4,2.4,14.217018502309836,10.380238972647675,1.6501955696444637,-1.6540002389569004,1.7704526519261523,-1.5344322434821838,4.648804673903616,0.968670504821615,1.4056390622295665,2.483699570591265,38.49022499567306,4.121320343559642,3.361427157873053,3.361427157873053,2.414213562373095,1.7842669695298001,1.7842669695298001,0.9081138830084188,0.9081138830084188,0.3618033988749894,0.3618033988749894,0.11180339887498945,0.11180339887498945,-0.51,4.49,3.49,3.490000000000001,32.226657052488086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,19.765380445542643,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,19.765380445542643,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,0.0,0.0,12.992958512482897,0.0,5.261891554738487,0.0,0.0,0.0,7.81625,0.0,0.0,2.017361111111111,1.6770833333333333,1.9893055555555557,0.0,0.75,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3.1340200000000005,0,1.31008,20.520999999999994
BUTANAL,9.40486111111111,9.40486111111111,0.7083333333333333,0.7083333333333333,0.4443450475833798,7.4,72.107,64.04299999999999,72.057514876,30,0,0.11947978113414225,-0.30340309725779463,0.30340309725779463,0.11947978113414225,1.8,2.4,2.4,16.12871271764662,10.380675929382486,1.6636987729341335,-1.6800477671236316,1.743585169718209,-1.641993214737829,5.483092870586735,-0.10737864157580468,1.4056390622295665,2.4017152226171965,21.219280948873624,4.121320343559642,3.399812122026584,3.399812122026584,2.414213562373095,1.8510573320459265,1.8510573320459265,0.9553418012614794,0.9553418012614794,0.4065262647925708,0.4065262647925708,0.11785113019775793,0.11785113019775793,-0.33,4.67,3.67,3.67,31.99559947106314,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,19.765380445542643,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,6.4208216229260096,12.706982146055566,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.614583333333333,1.9805555555555556,0.0,0.75,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3.42778,0,0.9854,20.971999999999994
BUTYLAMINE,5.139027777777778,5.139027777777778,0.84375,0.84375,0.5124148721749512,8.4,73.139,62.050999999999995,73.08914935199999,32,0,-0.0077376425064202455,-0.3304736813706357,0.3304736813706357,0.0077376425064202455,1.6,2.2,2.2,14.50764735331403,10.34924182809625,1.6747221408690982,-1.7980910675229893,1.7653381514154733,-1.951294730735132,4.287091705023588,0.8070095009730591,1.4056390622295665,2.19060968716425,7.5097750043269365,4.121320343559642,3.698670612749268,3.698670612749268,2.414213562373095,2.1153550716504106,2.1153550716504106,1.1422285251880864,1.1422285251880864,0.5576775358252052,0.5576775358252052,0.20412414523193148,0.20412414523193148,-0.04,4.960000000000001,3.9600000000000004,3.9600000000000004,33.17396806803209,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,12.965578028838586,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,19.765380445542643,6.544756405912575,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,6.544756405912575,12.841643245852019,0.0,0.0,6.923737199690624,5.733667477162185,0.0,0.0,0.0,0.0,5.139027777777778,0.0,0.0,2.3854166666666665,2.9755555555555557,0.0,1.0,5,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,3.9283200000000007,0,0.7452000000000001,23.9624
4-HEPTANONE,10.643055555555556,10.643055555555556,0.4120370370370374,0.4120370370370374,0.5469887036855585,9.25,114.18799999999999,100.07599999999998,114.104465068,48,0,0.13239048773034137,-0.2997182890076654,0.2997182890076654,0.13239048773034137,1.125,1.5,1.75,16.13780017662905,10.142095569961997,1.9432451374407358,-1.9078644987596927,1.9530988380555785,-1.9339473025779308,5.776106966082465,-0.11862587506324088,1.6750754835015291,3.0551722039096187,54.43856189774725,6.405777393935816,5.736675415210053,5.736675415210053,3.808060412490447,3.325444488791574,3.325444488791574,2.0386751345948126,2.0386751345948126,1.057677535825205,1.057677535825205,0.6826775358252052,0.6826775358252052,-0.33,7.669999999999999,4.8199250374812594,3.84636684303351,51.09042581425295,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,12.841643245852019,12.841643245852019,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,39.53076089108528,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,25.683286491704038,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,10.643055555555556,0.0,0.0,0.4120370370370374,0.0,3.5410185185185186,4.070555555555556,0.0,0.8571428571428571,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,4.621103129685157,0,2.1557000000000004,34.822999999999986
2-HEXANONE,10.202638888888888,10.202638888888888,0.3072685185185189,0.3072685185185189,0.5278529243600644,8.857142857142858,100.16099999999999,88.06499999999998,100.088815004,42,0,0.1293397726031704,-0.30003102499487694,0.30003102499487694,0.1293397726031704,1.5714285714285714,2.142857142857143,2.2857142857142856,16.137167305452813,10.193938925165149,1.86965892382449,-1.8611399014949905,1.921162010689879,-1.8610677631141601,5.747844212376289,-0.11661230295595063,1.6121972227029933,2.8219389370591843,53.058650025961626,5.698670612749268,5.029568634023505,5.029568634023505,3.270055610029662,2.7647843170117525,2.7647843170117525,1.8055684937158853,1.8055684937158853,0.8823921585058763,0.8823921585058763,0.4257221742419769,0.4257221742419769,-0.33,6.670000000000001,3.84636684303351,5.669999999999999,44.725483699856355,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,33.10993926815928,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,19.26246486877803,0.0,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.0,10.202638888888888,0.0,0.0,0.3072685185185189,0.0,2.935925925925926,3.720833333333333,0.0,0.8333333333333334,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,3.665038120433359,0,1.7656,30.20599999999998
